Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,parent,treatment,czi_id
16,16,17.0,0.0,17.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dATG7,HEK,No Torin,2
17,17,14.0,0.0,14.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dATG7,HEK,No Torin,2
18,18,24.0,0.0,24.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dATG7,HEK,No Torin,2
19,19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dATG7_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,9.0,LC3-p62,dATG7,HEK,No Torin,2
20,20,5.0,0.0,5.0,3.0,0.0,3.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_2_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,10.0,LC3-p62,dATG7,HEK,No Torin,2
21,21,19.0,0.0,19.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_2_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,10.0,LC3-p62,dATG7,HEK,No Torin,2
22,22,15.0,0.0,15.0,7.0,0.0,7.0,3.0,LC3-p62_HEK_dATG7_No Torin_10Pos_2_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,10.0,LC3-p62,dATG7,HEK,No Torin,2
23,23,10.0,0.0,10.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dATG7_No Torin_10Pos_2_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,10.0,LC3-p62,dATG7,HEK,No Torin,2
0,0,18.0,0.0,18.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,No Torin,1
1,1,18.0,0.0,18.0,8.0,0.0,8.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dATG7,HEK,No Torin,1
2,2,23.0,0.0,23.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-p62,dATG7,HEK,No Torin,1
3,3,17.0,1.0,18.0,3.0,1.0,4.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-p62,dATG7,HEK,No Torin,1
4,4,26.0,0.0,26.0,14.0,0.0,14.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dATG7,HEK,No Torin,1
5,5,24.0,0.0,24.0,18.0,0.0,18.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dATG7,HEK,No Torin,1
6,6,11.0,0.0,11.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,4.0,LC3-p62,dATG7,HEK,No Torin,1
7,7,43.0,1.0,44.0,8.0,1.0,9.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,1.0,2.0,5.0,LC3-p62,dATG7,HEK,No Torin,1
8,8,10.0,0.0,10.0,3.0,0.0,3.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dATG7,HEK,No Torin,1
9,9,21.0,0.0,21.0,4.0,0.0,4.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dATG7,HEK,No Torin,1
10,10,12.0,0.0,12.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,7.0,LC3-p62,dATG7,HEK,No Torin,1
11,11,12.0,0.0,12.0,8.0,0.0,8.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dATG7,HEK,No Torin,1
12,12,10.0,0.0,10.0,5.0,0.0,5.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dATG7,HEK,No Torin,1
13,13,30.0,0.0,30.0,4.0,0.0,4.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,9.0,LC3-p62,dATG7,HEK,No Torin,1
14,14,26.0,0.0,26.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,9.0,LC3-p62,dATG7,HEK,No Torin,1
15,15,16.0,0.0,16.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,10.0,LC3-p62,dATG7,HEK,No Torin,1
16,16,14.0,0.0,14.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dATG7_No Torin_10Pos_1_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,10.0,LC3-p62,dATG7,HEK,No Torin,1
0,0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dFIP200,HEK,No Torin,3
1,1,4.0,0.0,4.0,9.0,0.0,9.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dFIP200,HEK,No Torin,3
2,2,4.0,0.0,4.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dFIP200,HEK,No Torin,3
3,3,4.0,0.0,4.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dFIP200,HEK,No Torin,3
4,4,4.0,0.0,4.0,6.0,0.0,6.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dFIP200,HEK,No Torin,3
5,5,5.0,0.0,5.0,5.0,0.0,5.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dFIP200,HEK,No Torin,3
6,6,3.0,0.0,3.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dFIP200,HEK,No Torin,3
7,7,5.0,0.0,5.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dFIP200,HEK,No Torin,3
8,8,5.0,0.0,5.0,4.0,0.0,4.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,5.0,LC3-p62,dFIP200,HEK,No Torin,3
9,9,6.0,0.0,6.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,1.0,1.0,2.0,2.0,6.0,LC3-p62,dFIP200,HEK,No Torin,3
10,10,10.0,0.0,10.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,1.0,1.0,2.0,2.0,6.0,LC3-p62,dFIP200,HEK,No Torin,3
11,11,3.0,0.0,3.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dFIP200,HEK,No Torin,3
12,12,6.0,0.0,6.0,9.0,0.0,9.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dFIP200,HEK,No Torin,3
13,13,2.0,0.0,2.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,8.0,LC3-p62,dFIP200,HEK,No Torin,3
14,14,2.0,1.0,3.0,0.0,1.0,1.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,8.0,LC3-p62,dFIP200,HEK,No Torin,3
15,15,6.0,0.0,6.0,4.0,0.0,4.0,3.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,8.0,LC3-p62,dFIP200,HEK,No Torin,3
16,16,3.0,0.0,3.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,9.0,LC3-p62,dFIP200,HEK,No Torin,3
17,17,1.0,1.0,2.0,0.0,1.0,1.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,9.0,LC3-p62,dFIP200,HEK,No Torin,3
18,18,6.0,0.0,6.0,3.0,0.0,3.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dFIP200,HEK,No Torin,3
19,19,7.0,0.0,7.0,5.0,0.0,5.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dFIP200,HEK,No Torin,3
0,0,5.0,17.0,22.0,15.0,17.0,32.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,3
1,1,14.0,15.0,29.0,15.0,14.0,29.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,3
2,2,16.0,17.0,33.0,6.0,21.0,27.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,2.0,LC3-p62,WT,HEK,No Torin,3
3,3,18.0,19.0,37.0,17.0,19.0,36.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,3.0,LC3-p62,WT,HEK,No Torin,3
4,4,13.0,13.0,26.0,14.0,13.0,27.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,3
5,5,3.0,16.0,19.0,19.0,16.0,35.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,3
6,6,11.0,3.0,14.0,13.0,4.0,17.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,No Torin,3
7,7,7.0,4.0,11.0,8.0,4.0,12.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,No Torin,3
8,8,9.0,21.0,30.0,47.0,22.0,69.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,6.0,LC3-p62,WT,HEK,No Torin,3
9,9,22.0,19.0,41.0,25.0,19.0,44.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,6.0,LC3-p62,WT,HEK,No Torin,3
10,10,6.0,6.0,12.0,19.0,7.0,26.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,6.0,LC3-p62,WT,HEK,No Torin,3
11,11,3.0,2.0,5.0,12.0,2.0,14.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,4.0,7.0,LC3-p62,WT,HEK,No Torin,3
12,12,1.0,1.0,2.0,0.0,1.0,1.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,4.0,7.0,LC3-p62,WT,HEK,No Torin,3
13,13,2.0,1.0,3.0,9.0,1.0,10.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,4.0,7.0,LC3-p62,WT,HEK,No Torin,3
14,14,2.0,4.0,6.0,14.0,4.0,18.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,WT,HEK,No Torin,3
15,15,12.0,4.0,16.0,24.0,4.0,28.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,WT,HEK,No Torin,3
16,16,10.0,11.0,21.0,26.0,11.0,37.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,WT,HEK,No Torin,3
17,17,3.0,8.0,11.0,10.0,9.0,19.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,WT,HEK,No Torin,3
18,18,12.0,5.0,17.0,3.0,6.0,9.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,10.0,LC3-p62,WT,HEK,No Torin,3
19,19,7.0,3.0,10.0,3.0,3.0,6.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,10.0,LC3-p62,WT,HEK,No Torin,3
0,0,3.0,2.0,5.0,7.0,3.0,10.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,1.0,LC3-p62,dFIP200,HEK,No Torin,2
1,1,4.0,1.0,5.0,6.0,2.0,8.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dFIP200,HEK,No Torin,2
2,2,8.0,0.0,8.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dFIP200,HEK,No Torin,2
3,3,1.0,1.0,2.0,10.0,4.0,14.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,3.0,LC3-p62,dFIP200,HEK,No Torin,2
4,4,6.0,0.0,6.0,9.0,0.0,9.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,2.0,4.0,LC3-p62,dFIP200,HEK,No Torin,2
5,5,1.0,2.0,3.0,4.0,3.0,7.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dFIP200,HEK,No Torin,2
6,6,1.0,2.0,3.0,0.0,1.0,1.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dFIP200,HEK,No Torin,2
7,7,2.0,0.0,2.0,11.0,0.0,11.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dFIP200,HEK,No Torin,2
8,8,3.0,1.0,4.0,5.0,1.0,6.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dFIP200,HEK,No Torin,2
9,9,5.0,0.0,5.0,13.0,0.0,13.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,7.0,LC3-p62,dFIP200,HEK,No Torin,2
10,10,2.0,0.0,2.0,4.0,0.0,4.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,7.0,LC3-p62,dFIP200,HEK,No Torin,2
11,11,7.0,0.0,7.0,1.0,0.0,1.0,3.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,7.0,LC3-p62,dFIP200,HEK,No Torin,2
12,12,6.0,0.0,6.0,1.0,0.0,1.0,4.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,7.0,LC3-p62,dFIP200,HEK,No Torin,2
13,13,6.0,0.0,6.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,8.0,LC3-p62,dFIP200,HEK,No Torin,2
14,14,8.0,1.0,9.0,3.0,1.0,4.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dFIP200,HEK,No Torin,2
15,15,4.0,0.0,4.0,5.0,0.0,5.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dFIP200,HEK,No Torin,2
16,16,8.0,0.0,8.0,2.0,0.0,2.0,1.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dFIP200,HEK,No Torin,2
17,17,6.0,0.0,6.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dFIP200_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dFIP200,HEK,No Torin,2
0,0,32.0,0.0,32.0,12.0,0.0,12.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dp62,HEK,No Torin,4
1,1,27.0,0.0,27.0,10.0,0.0,10.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dp62,HEK,No Torin,4
2,2,24.0,0.0,24.0,19.0,0.0,19.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-p62,dp62,HEK,No Torin,4
3,3,23.0,1.0,24.0,19.0,1.0,20.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-p62,dp62,HEK,No Torin,4
4,4,30.0,2.0,32.0,9.0,2.0,11.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dp62,HEK,No Torin,4
5,5,14.0,0.0,14.0,8.0,0.0,8.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,dp62,HEK,No Torin,4
6,6,23.0,0.0,23.0,3.0,0.0,3.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dp62,HEK,No Torin,4
7,7,18.0,1.0,19.0,4.0,1.0,5.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dp62,HEK,No Torin,4
8,8,55.0,0.0,55.0,14.0,0.0,14.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,5.0,LC3-p62,dp62,HEK,No Torin,4
9,9,33.0,0.0,33.0,4.0,0.0,4.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,5.0,LC3-p62,dp62,HEK,No Torin,4
10,10,20.0,0.0,20.0,5.0,0.0,5.0,3.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,5.0,LC3-p62,dp62,HEK,No Torin,4
11,11,6.0,0.0,6.0,2.0,0.0,2.0,4.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,5.0,LC3-p62,dp62,HEK,No Torin,4
12,12,11.0,0.0,11.0,7.0,0.0,7.0,5.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,5.0,LC3-p62,dp62,HEK,No Torin,4
13,13,15.0,0.0,15.0,14.0,0.0,14.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dp62,HEK,No Torin,4
14,14,19.0,0.0,19.0,5.0,0.0,5.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dp62,HEK,No Torin,4
15,15,13.0,0.0,13.0,5.0,0.0,5.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dp62,HEK,No Torin,4
16,16,10.0,0.0,10.0,3.0,0.0,3.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dp62,HEK,No Torin,4
17,17,14.0,0.0,14.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dp62,HEK,No Torin,4
18,18,26.0,0.0,26.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dp62,HEK,No Torin,4
19,19,12.0,0.0,12.0,15.0,0.0,15.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,1.0,1.0,2.0,9.0,LC3-p62,dp62,HEK,No Torin,4
20,20,28.0,0.0,28.0,32.0,0.0,32.0,1.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dp62,HEK,No Torin,4
21,21,10.0,0.0,10.0,10.0,0.0,10.0,2.0,LC3-p62_HEK_dp62_No Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dp62,HEK,No Torin,4
0,0,3.0,53.0,56.0,98.0,56.0,154.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dTMEM,HEK,No Torin,3
1,1,2.0,46.0,48.0,102.0,45.0,147.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dTMEM,HEK,No Torin,3
2,2,1.0,3.0,4.0,35.0,3.0,38.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,dTMEM,HEK,No Torin,3
3,3,4.0,51.0,55.0,102.0,49.0,151.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,dTMEM,HEK,No Torin,3
4,4,0.0,1.0,1.0,75.0,1.0,76.0,3.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,dTMEM,HEK,No Torin,3
5,5,1.0,23.0,24.0,98.0,22.0,120.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,3.0,LC3-p62,dTMEM,HEK,No Torin,3
6,6,4.0,29.0,33.0,108.0,28.0,136.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,3.0,LC3-p62,dTMEM,HEK,No Torin,3
7,7,0.0,36.0,36.0,44.0,35.0,79.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,4.0,LC3-p62,dTMEM,HEK,No Torin,3
8,8,4.0,59.0,63.0,73.0,62.0,135.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,4.0,LC3-p62,dTMEM,HEK,No Torin,3
9,9,1.0,14.0,15.0,55.0,14.0,69.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,6.0,5.0,LC3-p62,dTMEM,HEK,No Torin,3
10,10,14.0,82.0,96.0,253.0,82.0,335.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,6.0,5.0,LC3-p62,dTMEM,HEK,No Torin,3
11,11,4.0,13.0,17.0,69.0,13.0,82.0,3.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,6.0,5.0,LC3-p62,dTMEM,HEK,No Torin,3
12,12,12.0,12.0,24.0,91.0,11.0,102.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,6.0,LC3-p62,dTMEM,HEK,No Torin,3
13,13,15.0,10.0,25.0,110.0,11.0,121.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,6.0,LC3-p62,dTMEM,HEK,No Torin,3
